,product_name,energy_100g,fat_100g,saturated-fat_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,calcium_100g,iron_100g,nutrition-score-fr_100g,nutrition-score-uk_100g
92657,organic romaine heart leaves,16.526307196694944,0.0,0.0,0.0,0.0,0.7397073962054344,0.0,0.13203395991155717,0.10177981417318517,0.0,0.0,0.0,0.0,-1.0,-1.0
93102,white rice vinegar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93663,decaffeinated black tea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93664,green tea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93665,decaffeinated green tea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93713,iodized salt & black pepper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4050893161215055,0.21121766061169853,0.0,0.0,10.0,10.0
93748,chicken broth,7.699107049684906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
93749,beef broth,10.205901688142003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
93838,organic tomato sauce,26.22505391408309,0.0,0.0,0.0,0.0,1.205695928590789,0.5784839776842223,0.22078217802710345,0.0,0.0,0.0,0.0,0.0,1.0,1.0
93839,organic diced tomatoes,24.110733835537836,0.0,0.0,0.0,0.0,1.12677145253246,0.521002818939498,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
93854,water beverage,20.915285161634436,0.0,0.0,0.0,0.0,1.1752694887527257,0.6359625287295277,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
93871,chicken broth,10.205901688142003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
94019,diced tomatoes,24.110733835537836,0.0,0.0,0.0,0.0,1.1208804219517077,0.5187111124174709,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
94021,whole peeled tomatoes,24.110733835537836,0.0,0.0,0.0,0.0,1.1208804219517077,0.5187111124174709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94031,no calorie sweetener,0.0,0.0,0.0,0.0,0.0,2.3029066227829063,0.7261021187706841,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0
94212,unsweetened almondmilk,16.526307196694944,0.011702045415262501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94213,"unsweetened almondmilk, vanilla",16.526307196694944,0.011702045415262501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94263,baking powder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4049808064859403,0.2112150011658923,0.0022297840863554096,0.0,10.0,10.0
94269,cut green beans,20.915285161634436,0.0,0.0,0.0,0.0,0.7794004132103488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
94324,hot spicy roja salsa,20.915285161634436,0.0,0.0,0.0,0.0,1.3912962606905042,0.588230930818469,0.0,0.0,0.30723888218819356,0.0,0.0,0.0,7.0,7.0
94325,"cantina style salsa, medium",20.915285161634436,0.0,0.0,0.0,0.0,1.3912962606905042,0.588230930818469,0.0,0.0,0.3177571280152909,0.0,0.0,0.0,8.0,8.0
94366,hot chopped green chile peppers,20.915285161634436,0.0,0.0,0.0,0.0,0.9840351650473652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
94390,olive oil no stick cooking spray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94425,100% vegetable juice,24.110733835537836,0.0,0.0,0.0,0.0,1.12677145253246,0.521002818939498,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
94442,yellow mustard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3792276982896219,0.12212326897719115,0.0,0.0,10.0,10.0
94445,diced tomatoes in tomato juice,24.110733835537836,0.0,0.0,0.0,0.0,0.9800577950843907,0.5187111124174709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94452,organic chicken broth,7.699107049684906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
94494,no calorie stevia,0.0,0.0,0.0,0.0,0.0,2.3029066227829063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94495,no calorie sweetener,0.0,0.0,0.0,0.0,0.0,2.3029066227829063,0.7261021187706841,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0
94496,sweetener,0.0,0.0,0.0,0.0,0.0,2.3029066227829063,0.7261021187706841,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0
94550,no calorie liquid stevia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94557,chicken broth,7.699107049684906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
94602,chicken broth,7.699107049684906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
94606,sauerkraut,0.0,0.0,0.0,0.0,0.0,0.9840351650473652,0.0,0.2634202349280369,0.0,0.2619260154968711,0.0,0.0,0.0,2.0,2.0
94635,no calorie sweetener,0.0,0.0,0.0,0.0,0.0,2.3029066227829063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94653,reduced sodium broth,7.699107049684906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
94711,fire roasted & peeled green chiles,20.915285161634436,0.0,0.0,0.0,0.0,0.9840351650473652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
94772,diced tomatoes,24.110733835537836,0.0,0.0,0.0,0.0,0.9800577950843907,0.5187111124174709,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
94836,decaffeinated iced tea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94846,pieces & stems mushrooms,20.915285161634436,0.0,0.0,0.0,0.0,0.816387404865902,0.0,0.0,0.15083596011564507,0.0,0.0,0.0,0.0,1.0,1.0
95018,all natural yellow mustard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3792276982896219,0.12212326897719115,0.0,0.0,10.0,10.0
95020,petite diced tomatoes,24.110733835537836,0.0,0.0,0.0,0.0,0.9800577950843907,0.5187111124174709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95456,iced tea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95503,no calorie sweetener,0.0,0.0,0.0,0.0,0.0,2.3029066227829063,0.7261021187706841,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0
95695,reduced sodium chicken broth,7.699107049684906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
95787,vegetable broth,7.699107049684906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
95788,"bone broth, chicken",16.526307196694944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15503428556343515,0.0,0.0,0.0,0.0,0.0,0.0
95789,chicken bone broth,16.526307196694944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15503428556343515,0.0,0.0,0.0,0.0,1.0,1.0
95790,"bone broth, beef",18.479839006232243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15503428556343515,0.0,0.0,0.0,0.0,2.0,2.0
95829,diced tomatoes in tomato juice,26.22505391408309,0.0,0.0,0.0,0.0,1.205695928590789,0.5065626487279106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
95856,whole peeled tomatoes,24.110733835537836,0.0,0.0,0.0,0.0,1.1208804219517077,0.5187111124174709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95906,diced tomatoes in tomato juice,24.110733835537836,0.0,0.0,0.0,0.0,0.9800577950843907,0.5187111124174709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95915,distilled white vinegar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95919,double acting baking powder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4049808064859403,0.2112150011658923,0.0022297840863554096,0.0,10.0,10.0
95924,cut italian green beans,26.22505391408309,0.0,0.0,0.0,0.0,1.2105664405959236,0.0,0.25646948293272404,0.14769917846966218,0.0,0.0,0.0,0.0,-2.0,-2.0
95925,sliced mushrooms,22.451723811411036,0.0,0.0,0.0,0.0,0.7268951024829493,0.0,0.20826897023949872,0.15450728016197612,0.0,0.0,0.0,0.0,0.0,0.0
95948,red wine vinegar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95985,cut green beans,20.915285161634436,0.0,0.0,0.0,0.0,0.7794004132103488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
96007,iced tea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96016,distilled white vinegar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96017,distilled white vinegar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96024,black tea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96028,salt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4050893161215055,0.21121766061169853,0.0,0.0,10.0,10.0
96031,whole leaf spinach,20.915285161634436,0.0,0.0,0.0,0.0,0.816387404865902,0.0,0.25905588064123103,0.15083596011564507,0.0,0.0,0.0,0.0,-3.0,-3.0
96032,distilled white vinegar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96033,apple cider vinegar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96047,iodized salt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4050893161215055,0.21121766061169853,0.0,0.0,10.0,10.0
96057,"cut green beans, no salt added",20.915285161634436,0.0,0.0,0.0,0.0,0.9840351650473652,0.3679882300248551,0.23007323912135494,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0
96058,cut green beans,20.915285161634436,0.0,0.0,0.0,0.0,0.7794004132103488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
96059,french style green beans,20.915285161634436,0.0,0.0,0.0,0.0,0.7794004132103488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
96104,baking soda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40508176026633824,0.21121762910431896,0.0,0.0,10.0,10.0
96110,french style green beans,20.915285161634436,0.0,0.0,0.0,0.0,0.7794004132103488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
96129,100% tomato juice,20.915285161634436,0.0,0.0,0.0,0.0,0.8953775108326433,0.5606801981972991,0.0,0.11835232657614786,0.0,0.0,0.0,0.0,2.0,2.0
96143,seasoned salt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4050859948897054,0.21121764995781264,0.0,0.0,10.0,10.0
96144,"broth, chicken",7.699107049684906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
96167,sliced mushrooms,22.451723811411036,0.0,0.0,0.0,0.0,0.7268951024829493,0.0,0.20826897023949872,0.15450728016197612,0.0,0.0,0.0,0.0,0.0,0.0
96215,louisiana sauce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40125860957705595,0.20892648949004963,0.0,0.0,10.0,10.0
96218,beef broth,10.205901688142003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
96246,"diced tomatoes with green chilies, original",20.915285161634436,0.0,0.0,0.0,0.0,1.0015434109600063,0.37949527643326014,0.23007323912135494,0.0,0.0,0.0,0.0,0.0,1.0,1.0
96272,sliced stewed tomatoes,26.22505391408309,0.0,0.0,0.0,0.0,1.306569504329494,0.6217828001335501,0.22078217802710345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96273,diced tomatoes in tomatoes juice,24.110733835537836,0.0,0.0,0.0,0.0,0.9800577950843907,0.5187111124174709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96274,whole peeled tomatoes in tomato juice,24.110733835537836,0.0,0.0,0.0,0.0,0.9800577950843907,0.5187111124174709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96279,green chiles fire roasted & peeled,20.915285161634436,0.0,0.0,0.0,0.0,0.9840351650473652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
96291,sliced carrots,26.22505391408309,0.0,0.0,0.0,0.0,1.306569504329494,0.6217828001335501,0.25646948293272404,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
96762,gourmet hot sauce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4037697422694912,0.2109196050922905,0.0,0.0,10.0,10.0
96826,diced green chiles,20.915285161634436,0.0,0.0,0.0,0.0,0.9840351650473652,0.0,0.2634202349280369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96840,all purpose with pepper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4050863688605431,0.21121765141183513,0.0,0.0,10.0,10.0
97060,diced tomatoes,24.110733835537836,0.0,0.0,0.0,0.0,1.1208804219517077,0.5187111124174709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97087,french style green beans,24.110733835537836,0.0,0.0,0.0,0.0,0.9840351650473652,0.3679882300248551,0.23007323912135494,0.0,0.0,0.0,0.0,0.0,1.0,1.0
97492,"diced tomatoes, in tomato juice",24.110733835537836,0.0,0.0,0.0,0.0,1.12677145253246,0.521002818939498,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
97493,whole peeled tomatoes in tomato juice,20.915285161634436,0.0,0.0,0.0,0.0,1.12677145253246,0.521002818939498,0.23007323912135494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97495,organic diced tomatoes in tomato juice,24.110733835537836,0.0,0.0,0.0,0.0,1.12677145253246,0.521002818939498,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
97497,organic diced tomatoes,24.110733835537836,0.0,0.0,0.0,0.0,1.12677145253246,0.521002818939498,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
97524,organic cut green beans,20.915285161634436,0.0,0.0,0.0,0.0,0.9840351650473652,0.3679882300248551,0.23007323912135494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97539,organic vegetable broth,10.205901688142003,0.0,0.0,0.0,0.0,0.2147475509596464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
97540,"organic broth, beef",7.699107049684906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
97541,organic low sodium chicken broth,4.230246161242111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97545,organic broth,4.230246161242111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
97546,organic low sodium broth,4.230246161242111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97547,chicken broth,4.230246161242111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
97623,organic petite diced tomatoes,24.110733835537836,0.0,0.0,0.0,0.0,1.12677145253246,0.521002818939498,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
98235,"assi, tempura dipping sauce",0.0,0.0,0.0,0.0,0.0,1.3912962606905042,0.6654534396351789,0.0,0.15521237442047828,0.40451691144945673,0.21115706698259418,0.0,0.0,11.0,11.0
98242,straw mushrooms peeled,19.311056176056795,0.0,0.0,0.0,0.0,0.5408742381124901,0.0,0.23709423420565345,0.15193639481860036,0.0,0.0,0.0,0.0,-1.0,-1.0
98425,organic pure coconut water,20.915285161634436,0.0,0.0,0.0,0.0,1.12677145253246,0.588230930818469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98443,coconut water with mango peach juice,26.22505391408309,0.0,0.0,0.0,0.0,1.1791904324256202,0.6367903008883532,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
98444,coconut water with pineapple juice,26.22505391408309,0.0,0.0,0.0,0.0,1.1791904324256202,0.6367903008883532,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
98450,organic pure coconut water with other natural flavors,20.915285161634436,0.0,0.0,0.0,0.0,1.12677145253246,0.588230930818469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98705,"tadin herb & tea co., iced tea, hibiscus",24.110733835537836,0.0,0.0,0.0,0.0,1.2868403037455742,0.657407462743443,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
98728,stripped bamboo shoots in water,25.53164104209221,0.0,0.0,0.0,0.0,0.9207388212839055,0.0,0.20826897023949872,0.15442328992295015,0.0,0.0,0.0,0.0,-3.0,-3.0
98729,sliced bamboo shoots in water,25.53164104209221,0.0,0.0,0.0,0.0,0.9207388212839055,0.0,0.20826897023949872,0.15442328992295015,0.0,0.0,0.0,0.0,-3.0,-3.0
98730,straw mushroom unpeeled in water,20.122328495230843,0.0,0.0,0.0,0.0,0.7553159793346752,0.0,0.22078217802710345,0.14769917846966218,0.0,0.0,0.0,0.0,1.0,1.0
98733,young corn,21.691338718414656,0.0,0.0,0.0,0.0,1.0293875044328313,0.0,0.2641912014897205,0.0,0.0,0.0,0.0,0.0,-10.0,-10.0
98734,young corn,22.451723811411036,0.0,0.0,0.0,0.0,0.931860616714631,0.0,0.20826897023949872,0.14560133629176147,0.0,0.0,0.0,0.0,0.0,0.0
98735,stir-fry vegetables,19.311056176056795,0.0,0.0,0.0,0.0,0.931860616714631,0.32562972353743386,0.20826897023949872,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0
98971,vegetable broth,12.418316378495678,0.0,0.0,0.0,0.0,0.4699059226215728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98985,"dream blends, unsweetened almond, cashew & hazelnut drink, original",24.110733835537836,0.011702045415262501,0.0,0.0,0.0,0.6469493367938715,0.0,0.13203395991155717,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
98992,"dream blends, unsweetened coconut, almond & chia drink, original",22.451723811411036,0.012190410607768994,0.0034368195809349024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
98996,organic free range chicken broth low sodium,12.418316378495678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98997,vegetable broth,12.418316378495678,0.0,0.0,0.0,0.0,0.4699059226215728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98998,beef flavored broth,12.418316378495678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98999,organic free range chicken broth,12.418316378495678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99000,chicken broth,12.418316378495678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
99006,vegetarian no-chicken broth,10.205901688142003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
99009,organic vegetable broth,12.418316378495678,0.0,0.0,0.0,0.0,0.4699059226215728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
99010,chicken broth,12.418316378495678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
99011,beef flavored broth,12.418316378495678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
99018,vegetable broth,12.418316378495678,0.0,0.0,0.0,0.0,0.4699059226215728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
99019,free range chicken broth,12.418316378495678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
99021,organic low sodium chicken cooking stock,7.699107049684906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99022,"organic cooking stock, beef",7.699107049684906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99024,low sodium no chicken broth,7.699107049684906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99025,kosher chicken broth,4.230246161242111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
99043,organic creamy golden beet soup,24.110733835537836,0.0,0.0,0.0,0.0,1.1830767331109342,0.19216385230391977,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
99044,seafood stock,7.699107049684906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99054,organic vegetable broth,12.418316378495678,0.0,0.0,0.0,0.0,0.4699059226215728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99055,chicken broth,12.418316378495678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99059,"organic gravy, savory beef",25.53164104209221,0.0,0.0,0.0,0.0,1.1970385549164397,0.0,0.0,0.0,0.0296229755092235,0.0,0.0,0.0,4.0,4.0
99060,vegan wild mushroom gravy,20.122328495230843,0.0,0.0,0.0,0.0,1.1970385549164397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
99067,unsweetened almond drink,24.110733835537836,0.012190410607768862,0.0,0.0,0.0,0.2294012975867274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99068,"dream, unsweetened almond drink, original",24.110733835537836,0.012190410607768591,0.0,0.0,0.0,0.2147475509596464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99069,"almond dream, unsweetened almond drink, vanilla",24.110733835537836,0.012190410607768862,0.0,0.0,0.0,0.2294012975867274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99080,"cashew dream, cashew drink, original",24.110733835537836,0.011702045415262501,0.0,0.0,0.0,0.8953775108326433,0.4616250626651292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99081,"dream, unsweetened enriched cashew drink",20.915285161634436,0.01219041057054495,0.0,0.0,0.0,0.2294012975867274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99112,organic chicken cooking stock,7.699107049684906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
99113,organic beef flavored cooking stock,10.205901688142003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11835232657614786,0.0,0.0,0.0,0.0,3.0,3.0
99114,organic vegetable cooking stock,12.418316378495678,0.0,0.0,0.0,0.0,0.4699059226215728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
99315,roasted peppers italian style,25.53164104209221,0.0,0.0,0.0,0.0,1.0773745118329554,0.32562972353743386,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
99406,diced peaches in a cup,26.22505391408309,0.0,0.0,0.0,0.0,1.3036701077141846,0.641246169978773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99474,canola nonstick cooking spray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99475,"non stick cooking spray, butter",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99476,"nonstick cooking spray, olive oil",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99653,coconut oil nonstick cooking spray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99786,baking powder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40504331656647163,0.21121709563150484,0.0022297840863554096,0.0,10.0,10.0
100034,coffee,12.418316378495678,0.0,0.0,0.0,0.0,0.4798549041213576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100361,"black tea concentrate, chai latte",17.409850558540654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100392,cut green beans,20.915285161634436,0.0,0.0,0.0,0.0,0.7794004132103488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
100393,french style green beans,20.915285161634436,0.0,0.0,0.0,0.0,0.7794004132103488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
100400,cut green beans,20.915285161634436,0.0,0.0,0.0,0.0,0.7794004132103488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
100401,french-style green beans,20.915285161634436,0.0,0.0,0.0,0.0,0.7794004132103488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
100448,butternut squash soup,26.22505391408309,0.0,0.0,0.0,0.0,1.2682384520174623,0.35580753797665304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
100459,chicken broth,7.699107049684906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
100471,organic chicken broth,4.230246161242111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
100472,organic low sodium chicken broth,4.230246161242111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100473,organic vegetable broth,10.205901688142003,0.0,0.0,0.0,0.0,0.2147475509596464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
100479,organic beef broth,7.699107049684906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
100511,cut green beans,20.915285161634436,0.0,0.0,0.0,0.0,0.7794004132103488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100512,whole grain beans,20.915285161634436,0.0,0.0,0.0,0.0,0.7794004132103488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
100626,whole peeled tomatoes,24.110733835537836,0.0,0.0,0.0,0.0,1.1208804219517077,0.5187111124174709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
